0 1 1
0.000390625 1.02913 0.988893
0.00078125 1.05719 0.978219
0.00117188 1.08421 0.967959
0.0015625 1.11022 0.958099
0.00195312 1.13528 0.948624
0.00234375 1.15942 0.939519
0.00273438 1.18266 0.93077
0.003125 1.20505 0.922363
0.00351563 1.22661 0.914285
0.00390625 1.24739 0.906524
0.00429688 1.2674 0.899069
0.0046875 1.28668 0.891906
0.00507813 1.30525 0.885026
0.00546875 1.32315 0.878417
0.00585938 1.34039 0.87207
0.00625 1.35701 0.865974
0.00664063 1.37302 0.86012
0.00703125 1.38845 0.854498
0.00742188 1.40332 0.8491
0.0078125 1.41766 0.843917
0.00820313 1.43147 0.838942
0.00859375 1.44479 0.834166
0.00898438 1.45763 0.829582
0.009375 1.47001 0.825182
0.00976562 1.48195 0.820959
0.0101563 1.49346 0.816908
0.0105469 1.50456 0.81302
0.0109375 1.51526 0.809291
0.0113281 1.52559 0.805714
0.0117188 1.53555 0.802283
0.0121094 1.54516 0.798992
0.0125 1.55443 0.795837
0.0128906 1.56338 0.792813
0.0132813 1.57201 0.789914
0.0136719 1.58034 0.787135
0.0140625 1.58838 0.784473
0.0144531 1.59615 0.781922
0.0148438 1.60365 0.779478
0.0152344 1.61088 0.777138
0.015625 1.61787 0.774897
0.0160156 1.62463 0.772752
0.0164063 1.63115 0.770699
0.0167969 1.63745 0.768734
0.0171875 1.64354 0.766855
0.0175781 1.64942 0.765057
0.0179688 1.65511 0.763339
0.0183594 1.66061 0.761696
0.01875 1.66593 0.760126
0.0191406 1.67107 0.758627
0.0195312 1.67605 0.757195
0.0199219 1.68086 0.755828
0.0203125 1.68551 0.754523
0.0207031 1.69002 0.753279
0.0210938 1.69438 0.752092
0.0214844 1.6986 0.750962
0.021875 1.70269 0.749885
0.0222656 1.70666 0.748859
0.0226563 1.71049 0.747883
0.0230469 1.71421 0.746955
0.0234375 1.71782 0.746073
0.0238281 1.72131 0.745235
0.0242188 1.7247 0.744439
0.0246094 1.72799 0.743685
0.025 1.73118 0.742969
0.0253906 1.73427 0.742292
0.0257813 1.73728 0.741651
0.0261719 1.7402 0.741045
0.0265625 1.74303 0.740473
0.0269531 1.74578 0.739934
0.0273438 1.74846 0.739425
0.0277344 1.75106 0.738947
0.028125 1.75359 0.738497
0.0285156 1.75605 0.738076
0.0289063 1.75845 0.737681
0.0292969 1.76078 0.737312
0.0296875 1.76305 0.736967
0.0300781 1.76526 0.736647
0.0304688 1.76741 0.736349
0.0308594 1.76951 0.736074
0.03125 1.77155 0.73582
0.0316406 1.77355 0.735586
0.0320313 1.77549 0.735372
0.0324219 1.77739 0.735177
0.0328125 1.77925 0.735
0.0332031 1.78106 0.734841
0.0335937 1.78283 0.734698
0.0339844 1.78456 0.734572
0.034375 1.78625 0.734462
0.0347656 1.7879 0.734366
0.0351562 1.78952 0.734285
0.0355469 1.79111 0.734218
0.0359375 1.79266 0.734164
0.0363281 1.79418 0.734123
0.0367188 1.79567 0.734095
0.0371094 1.79713 0.734078
0.0375 1.79856 0.734073
0.0378906 1.79996 0.734079
0.0382813 1.80134 0.734096
0.0386719 1.80269 0.734123
0.0390625 1.80402 0.73416
0.0394531 1.80533 0.734206
0.0398438 1.80661 0.734262
0.0402344 1.80788 0.734326
0.040625 1.80912 0.734399
0.0410156 1.81034 0.73448
0.0414063 1.81154 0.734568
0.0417969 1.81273 0.734665
0.0421875 1.81389 0.734768
0.0425781 1.81504 0.734879
0.0429688 1.81618 0.734996
0.0433594 1.8173 0.73512
0.04375 1.8184 0.73525
0.0441406 1.81949 0.735386
0.0445313 1.82056 0.735528
0.0449219 1.82162 0.735675
0.0453125 1.82267 0.735828
0.0457031 1.82371 0.735986
0.0460938 1.82473 0.736149
0.0464844 1.82574 0.736317
0.046875 1.82675 0.736489
0.0472656 1.82774 0.736666
0.0476563 1.82872 0.736847
0.0480469 1.82969 0.737032
0.0484375 1.83065 0.737221
0.0488281 1.8316 0.737414
0.0492188 1.83255 0.737611
0.0496094 1.83348 0.737811
0.05 1.83441 0.738015
0.0503906 1.83533 0.738222
0.0507812 1.83625 0.738432
0.0511719 1.83715 0.738645
0.0515625 1.83805 0.738861
0.0519531 1.83894 0.73908
0.0523438 1.83983 0.739302
0.0527344 1.84071 0.739526
0.053125 1.84158 0.739753
0.0535156 1.84245 0.739982
0.0539063 1.84332 0.740213
0.0542969 1.84417 0.740447
0.0546875 1.84503 0.740683
0.0550781 1.84588 0.740922
0.0554688 1.84672 0.741162
0.0558594 1.84756 0.741404
0.05625 1.8484 0.741648
0.0566406 1.84923 0.741894
0.0570313 1.85006 0.742142
0.0574219 1.85088 0.742391
0.0578125 1.8517 0.742642
0.0582031 1.85252 0.742895
0.0585938 1.85333 0.743149
0.0589844 1.85414 0.743404
0.059375 1.85495 0.743661
0.0597656 1.85576 0.74392
0.0601563 1.85656 0.744179
0.0605469 1.85736 0.74444
0.0609375 1.85816 0.744702
0.0613281 1.85895 0.744966
0.0617188 1.85975 0.74523
0.0621094 1.86054 0.745496
0.0625 1.86132 0.745763
0.0628906 1.86211 0.74603
0.0632812 1.86289 0.746299
0.0636719 1.86368 0.746569
0.0640625 1.86446 0.746839
0.0644531 1.86524 0.747111
0.0648438 1.86601 0.747383
0.0652344 1.86679 0.747657
0.065625 1.86756 0.747931
0.0660156 1.86834 0.748206
0.0664062 1.86911 0.748481
0.0667969 1.86988 0.748758
0.0671875 1.87065 0.749035
0.0675781 1.87142 0.749313
0.0679688 1.87218 0.749591
0.0683594 1.87295 0.74987
0.06875 1.87371 0.75015
0.0691406 1.87448 0.75043
0.0695313 1.87524 0.750711
0.0699219 1.876 0.750993
0.0703125 1.87676 0.751275
0.0707031 1.87753 0.751557
0.0710937 1.87829 0.751841
0.0714844 1.87904 0.752124
0.071875 1.8798 0.752408
0.0722656 1.88056 0.752693
0.0726563 1.88132 0.752978
0.0730469 1.88207 0.753264
0.0734375 1.88283 0.75355
0.0738281 1.88359 0.753836
0.0742188 1.88434 0.754123
0.0746094 1.8851 0.75441
0.075 1.88585 0.754698
0.0753906 1.8866 0.754986
0.0757813 1.88736 0.755274
0.0761719 1.88811 0.755563
0.0765625 1.88886 0.755852
0.0769531 1.88962 0.756141
0.0773438 1.89037 0.756431
0.0777344 1.89112 0.756721
0.078125 1.89187 0.757012
0.0785156 1.89262 0.757302
0.0789063 1.89338 0.757593
0.0792969 1.89413 0.757885
0.0796875 1.89488 0.758176
0.0800781 1.89563 0.758468
0.0804688 1.89638 0.758761
0.0808594 1.89713 0.759053
0.08125 1.89788 0.759346
0.0816406 1.89863 0.759639
0.0820312 1.89938 0.759932
0.0824219 1.90013 0.760225
0.0828125 1.90089 0.760519
0.0832031 1.90164 0.760813
0.0835938 1.90239 0.761107
0.0839844 1.90314 0.761402
0.084375 1.90389 0.761696
0.0847656 1.90464 0.761991
0.0851563 1.90539 0.762286
0.0855469 1.90614 0.762582
0.0859375 1.90689 0.762877
0.0863281 1.90764 0.763173
0.0867188 1.90839 0.763469
0.0871094 1.90914 0.763765
0.0875 1.90989 0.764061
0.0878906 1.91065 0.764358
0.0882813 1.9114 0.764655
0.0886719 1.91215 0.764952
0.0890625 1.9129 0.765249
0.0894531 1.91365 0.765546
0.0898438 1.9144 0.765843
0.0902344 1.91515 0.766141
0.090625 1.91591 0.766439
0.0910156 1.91666 0.766737
0.0914063 1.91741 0.767035
0.0917969 1.91816 0.767333
0.0921875 1.91892 0.767632
0.0925781 1.91967 0.767931
0.0929688 1.92042 0.768229
0.0933594 1.92118 0.768528
0.09375 1.92193 0.768828
0.0941406 1.92268 0.769127
0.0945313 1.92344 0.769426
0.0949219 1.92419 0.769726
0.0953125 1.92494 0.770026
0.0957031 1.9257 0.770326
0.0960938 1.92645 0.770626
0.0964844 1.92721 0.770926
0.096875 1.92796 0.771226
0.0972656 1.92872 0.771527
0.0976562 1.92947 0.771828
0.0980469 1.93023 0.772128
0.0984375 1.93099 0.772429
0.0988281 1.93174 0.77273
0.0992188 1.9325 0.773032
0.0996094 1.93325 0.773333
0.1 1.93401 0.773635
0.100391 1.93477 0.773936
0.100781 1.93553 0.774238
0.101172 1.93628 0.77454
0.101562 1.93704 0.774842
0.101953 1.9378 0.775145
0.102344 1.93856 0.775447
0.102734 1.93932 0.775749
0.103125 1.94007 0.776052
0.103516 1.94083 0.776355
0.103906 1.94159 0.776658
0.104297 1.94235 0.776961
0.104688 1.94311 0.777264
0.105078 1.94387 0.777567
0.105469 1.94463 0.777871
0.105859 1.94539 0.778174
0.10625 1.94615 0.778478
0.106641 1.94692 0.778782
0.107031 1.94768 0.779086
0.107422 1.94844 0.77939
0.107813 1.9492 0.779694
0.108203 1.94996 0.779999
0.108594 1.95073 0.780303
0.108984 1.95149 0.780608
0.109375 1.95225 0.780912
0.109766 1.95301 0.781217
0.110156 1.95378 0.781522
0.110547 1.95454 0.781827
0.110938 1.95531 0.782133
0.111328 1.95607 0.782438
0.111719 1.95684 0.782744
0.112109 1.9576 0.783049
0.1125 1.95837 0.783355
0.112891 1.95913 0.783661
0.113281 1.9599 0.783967
0.113672 1.96066 0.784273
0.114063 1.96143 0.784579
0.114453 1.9622 0.784886
0.114844 1.96296 0.785192
0.115234 1.96373 0.785499
0.115625 1.9645 0.785806
0.116016 1.96527 0.786112
0.116406 1.96603 0.786419
0.116797 1.9668 0.786727
0.117188 1.96757 0.787034
0.117578 1.96834 0.787341
0.117969 1.96911 0.787649
0.118359 1.96988 0.787956
0.11875 1.97065 0.788264
0.119141 1.97142 0.788572
0.119531 1.97219 0.78888
0.119922 1.97296 0.789188
0.120313 1.97373 0.789496
0.120703 1.9745 0.789805
0.121094 1.97527 0.790113
0.121484 1.97605 0.790422
0.121875 1.97682 0.790731
0.122266 1.97759 0.79104
0.122656 1.97836 0.791349
0.123047 1.97914 0.791658
0.123438 1.97991 0.791967
0.123828 1.98068 0.792276
0.124219 1.98146 0.792586
0.124609 1.98223 0.792895
0.125 1.98301 0.793205
0.125391 1.98378 0.793515
0.125781 1.98456 0.793825
0.126172 1.98533 0.794135
0.126562 1.98611 0.794445
0.126953 1.98688 0.794756
0.127344 1.98766 0.795066
0.127734 1.98844 0.795377
0.128125 1.98921 0.795687
0.128516 1.98999 0.795998
0.128906 1.99077 0.796309
0.129297 1.99155 0.79662
0.129688 1.99232 0.796932
0.130078 1.9931 0.797243
0.130469 1.99388 0.797554
0.130859 1.99466 0.797866
0.13125 1.99544 0.798178
0.131641 1.99622 0.798489
0.132031 1.997 0.798801
0.132422 1.99778 0.799113
0.132812 1.99856 0.799426
0.133203 1.99934 0.799738
0.133594 2.00012 0.80005
0.133984 2.0009 0.800363
0.134375 2.00169 0.800676
0.134766 2.00247 0.800988
0.135156 2.00325 0.801301
0.135547 2.00403 0.801614
0.135938 2.00482 0.801928
0.136328 2.0056 0.802241
0.136719 2.00638 0.802554
0.137109 2.00717 0.802868
0.1375 2.00795 0.803182
0.137891 2.00874 0.803495
0.138281 2.00952 0.803809
0.138672 2.01031 0.804123
