0.457 2.76383 1.10553
0.458 2.76659 1.10664
0.459 2.76936 1.10774
0.46 2.77213 1.10885
0.461 2.7749 1.10996
0.462 2.77768 1.11107
0.463 2.78046 1.11218
0.464 2.78324 1.1133
0.465 2.78602 1.11441
0.466 2.78881 1.11552
0.467 2.7916 1.11664
0.468 2.7944 1.11776
0.469 2.79719 1.11888
0.47 2.79999 1.12
0.471 2.80279 1.12112
0.472 2.8056 1.12224
0.473 2.8084 1.12336
0.474 2.81121 1.12448
0.475 2.81402 1.12561
0.476 2.81684 1.12674
0.477 2.81966 1.12786
0.478 2.82248 1.12899
0.479 2.8253 1.13012
0.48 2.82813 1.13125
0.481 2.83096 1.13238
0.482 2.83379 1.13352
0.483 2.83663 1.13465
0.484 2.83947 1.13579
0.485 2.84231 1.13692
0.486 2.84515 1.13806
0.487 2.848 1.1392
0.488 2.85085 1.14034
0.489 2.8537 1.14148
0.49 2.85655 1.14262
0.491 2.85941 1.14376
0.492 2.86227 1.14491
0.493 2.86514 1.14605
0.494 2.868 1.1472
0.495 2.87087 1.14835
0.496 2.87374 1.1495
0.497 2.87662 1.15065
0.498 2.8795 1.1518
0.499 2.88238 1.15295
0.5 2.88526 1.1541
0.501 2.88815 1.15526
0.502 2.89104 1.15642
0.503 2.89393 1.15757
0.504 2.89683 1.15873
0.505 2.89972 1.15989
0.506 2.90263 1.16105
0.507 2.90553 1.16221
0.508 2.90844 1.16337
0.509 2.91135 1.16454
0.51 2.91426 1.1657
0.511 2.91718 1.16687
0.512 2.92009 1.16804
0.513 2.92302 1.16921
0.514 2.92594 1.17038
0.515 2.92887 1.17155
0.516 2.9318 1.17272
0.517 2.93473 1.17389
0.518 2.93767 1.17507
0.519 2.94061 1.17624
0.52 2.94355 1.17742
0.521 2.94649 1.1786
0.522 2.94944 1.17978
0.523 2.95239 1.18096
0.524 2.95535 1.18214
0.525 2.9583 1.18332
0.526 2.96126 1.18451
0.527 2.96423 1.18569
0.528 2.96719 1.18688
0.529 2.97016 1.18806
0.53 2.97313 1.18925
0.531 2.97611 1.19044
0.532 2.97908 1.19163
0.533 2.98206 1.19283
0.534 2.98505 1.19402
0.535 2.98803 1.19521
0.536 2.99102 1.19641
0.537 2.99402 1.19761
0.538 2.99701 1.1988
0.539 3.00001 1.2
0.54 3.00301 1.2012
0.541 3.00602 1.20241
0.542 3.00902 1.20361
0.543 3.01203 1.20481
0.544 3.01505 1.20602
0.545 3.01806 1.20723
0.546 3.02108 1.20843
0.547 3.02411 1.20964
0.548 3.02713 1.21085
0.549 3.03016 1.21206
0.55 3.03319 1.21328
0.551 3.03623 1.21449
0.552 3.03927 1.21571
0.553 3.04231 1.21692
0.554 3.04535 1.21814
0.555 3.0484 1.21936
0.556 3.05145 1.22058
0.557 3.0545 1.2218
0.558 3.05756 1.22302
0.559 3.06061 1.22425
0.56 3.06368 1.22547
0.561 3.06674 1.2267
0.562 3.06981 1.22792
0.563 3.07288 1.22915
0.564 3.07596 1.23038
0.565 3.07903 1.23161
0.566 3.08211 1.23285
0.567 3.0852 1.23408
0.568 3.08828 1.23531
0.569 3.09137 1.23655
0.57 3.09447 1.23779
0.571 3.09756 1.23903
0.572 3.10066 1.24026
0.573 3.10376 1.24151
0.574 3.10687 1.24275
0.575 3.10998 1.24399
0.576 3.11309 1.24524
0.577 3.1162 1.24648
0.578 3.11932 1.24773
0.579 3.12244 1.24898
0.58 3.12557 1.25023
